source_ecli,count
ECLI:CE:ECHR:1992:1126JUD001151985,6
ECLI:CE:ECHR:2022:0915JUD003262717,6
ECLI:CE:ECHR:2011:1011JUD001628607,6
ECLI:CE:ECHR:2022:0915JUD001715418,6
ECLI:CE:ECHR:2012:0202JUD000915209,6
ECLI:CE:ECHR:1992:0422JUD001236686,6
ECLI:CE:ECHR:2010:1125JUD002042907,6
ECLI:CE:ECHR:2023:1003JUD003927215,6
ECLI:CE:ECHR:2001:0320JUD003644997,6
ECLI:CE:ECHR:2001:0227JUD002695895,6
ECLI:CE:ECHR:2010:1021JUD001607606,6
ECLI:CE:ECHR:2021:1028JUD002326418,6
ECLI:CE:ECHR:2011:1018JUD001378604,6
ECLI:CE:ECHR:2000:0321JUD002838995,6
ECLI:CE:ECHR:2010:1021JUD004578305,6
ECLI:CE:ECHR:2010:0615JUD002708008,6
ECLI:CE:ECHR:1993:0126JUD001437988,6
ECLI:CE:ECHR:2001:0301JUD002908295,6
ECLI:CE:ECHR:2009:1103JUD002869703,6
ECLI:CE:ECHR:2009:1029JUD004903706,6
ECLI:CE:ECHR:2001:0301JUD004362298,6
ECLI:CE:ECHR:1993:0226JUD001302387,6
ECLI:CE:ECHR:2021:0713JUD001536707,6
ECLI:CE:ECHR:2010:0216JUD003214605,6
ECLI:CE:ECHR:2009:1027JUD004250905,6
ECLI:CE:ECHR:2024:1119JUD001710618,6
ECLI:CE:ECHR:2021:0706JUD004138717,6
ECLI:CE:ECHR:2024:1114JUD002346222,6
ECLI:CE:ECHR:2010:0610JUD004429007,6
ECLI:CE:ECHR:2001:0802JUD005427300,6
ECLI:CE:ECHR:2022:0201JUD000441818,6
ECLI:CE:ECHR:1997:0902JUD002583794,6
ECLI:CE:ECHR:2010:0112JUD004748606,6
ECLI:CE:ECHR:2012:0110JUD002225107,6
ECLI:CE:ECHR:2009:0922JUD002188793,6
ECLI:CE:ECHR:2012:0515JUD003380908,6
ECLI:CE:ECHR:2002:0702JUD003420996,6
ECLI:CE:ECHR:1987:0423JUD000927381,6
ECLI:CE:ECHR:2002:0702JUD004816199,6
ECLI:CE:ECHR:2010:0119JUD002233903,6
ECLI:CE:ECHR:2002:0328JUD004769899,6
ECLI:CE:ECHR:2010:0107JUD001438303,6
ECLI:CE:ECHR:2010:0114JUD003681503,6
ECLI:CE:ECHR:2011:0705JUD002919004,6
ECLI:CE:ECHR:1987:1027JUD001093084,6
ECLI:CE:ECHR:2012:0110JUD001346206,6
ECLI:CE:ECHR:2024:1022JUD004252017,6
ECLI:CE:ECHR:2009:0922JUD001608590,6
ECLI:CE:ECHR:2010:0923JUD003478402,6
ECLI:CE:ECHR:2010:0902JUD001581604,6
ECLI:CE:ECHR:1998:0424JUD002805495,6
ECLI:CE:ECHR:1982:0326JUD000826978,6
ECLI:CE:ECHR:2020:0721JUD003490912,6
ECLI:CE:ECHR:1997:0923JUD002241093,6
ECLI:CE:ECHR:2022:1027JUD002028521,6
ECLI:CE:ECHR:2010:1005JUD001765606,6
ECLI:CE:ECHR:2011:0726JUD002472004,6
ECLI:CE:ECHR:2010:0121JUD004375705,6
ECLI:CE:ECHR:2012:0110JUD001639105,6
ECLI:CE:ECHR:2002:0716JUD004200798,6
ECLI:CE:ECHR:2020:0721JUD003450310,6
ECLI:CE:ECHR:2022:0301JUD005977018,6
ECLI:CE:ECHR:1982:1018JUD000721575,6
ECLI:CE:ECHR:2010:0720JUD000748106,6
ECLI:CE:ECHR:2010:0119JUD000014107,6
ECLI:CE:ECHR:2002:0321JUD003874897,6
ECLI:CE:ECHR:1997:0701JUD001874791,6
ECLI:CE:ECHR:1987:0423JUD000931681,6
ECLI:CE:ECHR:2023:1003JUD001468418,6
ECLI:CE:ECHR:2024:1010JUD004497720,6
ECLI:CE:ECHR:1987:0625JUD001025683,6
ECLI:CE:ECHR:1997:0902JUD002583694,6
ECLI:CE:ECHR:2022:0118JUD002835908,6
ECLI:CE:ECHR:2002:0606JUD003823797,6
ECLI:CE:ECHR:2022:0315JUD000284010,6
ECLI:CE:ECHR:1998:0219JUD002663795,6
ECLI:CE:ECHR:2022:1110JUD004929718,6
ECLI:CE:ECHR:2020:1006JUD006631411,6
ECLI:CE:ECHR:2010:0928JUD001205004,6
ECLI:CE:ECHR:2011:0719JUD001691304,6
ECLI:CE:ECHR:1997:0429JUD002457394,6
ECLI:CE:ECHR:1984:1022JUD000879079,6
ECLI:CE:ECHR:2009:0804JUD002476806,6
ECLI:CE:ECHR:1983:0713JUD000873779,6
ECLI:CE:ECHR:2010:0610JUD000222005,6
ECLI:CE:ECHR:1997:0826JUD002211093,6
ECLI:CE:ECHR:1997:0701JUD002095092,6
ECLI:CE:ECHR:1997:0701JUD002319694,6
ECLI:CE:ECHR:2020:1013JUD006768514,6
ECLI:CE:ECHR:2011:1206JUD000289905,6
ECLI:CE:ECHR:2009:0917JUD003505204,6
ECLI:CE:ECHR:2011:1220JUD001806307,6
ECLI:CE:ECHR:2001:1115JUD002676095,6
ECLI:CE:ECHR:1983:0224JUD000752576,6
ECLI:CE:ECHR:2020:1006JUD005813809,6
ECLI:CE:ECHR:2010:1221JUD003504105,6
ECLI:CE:ECHR:2011:0118JUD004548206,6
ECLI:CE:ECHR:2002:0620JUD002771595,6
ECLI:CE:ECHR:2022:0201JUD000920408,6
ECLI:CE:ECHR:2011:0719JUD004359004,6
ECLI:CE:ECHR:2011:1206JUD003329403,6
ECLI:CE:ECHR:1998:0219JUD002272993,6
ECLI:CE:ECHR:1986:1017JUD000953281,6
ECLI:CE:ECHR:2020:1013JUD000637205,6
ECLI:CE:ECHR:2022:0113JUD003981420,6
ECLI:CE:ECHR:1986:0529JUD000856279,6
ECLI:CE:ECHR:2011:0712JUD001829002,6
ECLI:CE:ECHR:2011:1206JUD001891910,6
ECLI:CE:ECHR:2022:0118JUD000395914,6
ECLI:CE:ECHR:2022:1201JUD005939619,6
ECLI:CE:ECHR:2002:0926JUD002821295,6
ECLI:CE:ECHR:2020:1215JUD001162017,6
ECLI:CE:ECHR:1989:0622JUD001117984,6
ECLI:CE:ECHR:2012:0503JUD000786709,6
ECLI:CE:ECHR:1997:0827JUD002083792,6
ECLI:CE:ECHR:2012:0112JUD003990805,6
ECLI:CE:ECHR:2021:0112JUD005680318,6
ECLI:CE:ECHR:2010:1221JUD000740805,6
ECLI:CE:ECHR:1974:0507JUD000193663,6
ECLI:CE:ECHR:2022:0203JUD006632814,6
ECLI:CE:ECHR:2002:0924JUD004229598,6
ECLI:CE:ECHR:2011:0913JUD003035804,6
ECLI:CE:ECHR:2023:0119JUD006082408,6
ECLI:CE:ECHR:2022:0331JUD002662705,6
ECLI:CE:ECHR:1997:1021JUD002419494,6
ECLI:CE:ECHR:2022:1027JUD001869314,6
ECLI:CE:ECHR:2020:1110JUD006599316,6
ECLI:CE:ECHR:1968:0627JUD000193663,6
ECLI:CE:ECHR:2023:0117JUD001392721,6
ECLI:CE:ECHR:2012:0614JUD001401808,6
ECLI:CE:ECHR:2011:0705JUD001586807,6
ECLI:CE:ECHR:2012:0424JUD001244204,6
ECLI:CE:ECHR:2011:1213JUD004797406,6
ECLI:CE:ECHR:2020:1222JUD004172314,6
ECLI:CE:ECHR:1998:0730JUD002535794,6
ECLI:CE:ECHR:2023:1130JUD004676516,6
ECLI:CE:ECHR:1997:0221JUD001963292,6
ECLI:CE:ECHR:2021:1216JUD004406515,6
ECLI:CE:ECHR:2002:1031JUD003729597,6
ECLI:CE:ECHR:1968:0723JUD000147462,6
ECLI:CE:ECHR:1997:0829JUD001995892,6
ECLI:CE:ECHR:2010:1005JUD004045905,6
ECLI:CE:ECHR:1998:0429JUD003631797,6
ECLI:CE:ECHR:1967:0209JUD000147462,6
ECLI:CE:ECHR:1988:1026JUD001137185,6
ECLI:CE:ECHR:2024:1029JUD005308114,6
ECLI:CE:ECHR:2012:0510JUD002011608,6
ECLI:CE:ECHR:2002:0725JUD005421000,6
ECLI:CE:ECHR:2020:0630JUD002352414,6
ECLI:CE:ECHR:2002:0725JUD004855399,6
ECLI:CE:ECHR:2021:1209JUD005613816,6
ECLI:CE:ECHR:2012:0503JUD003538904,6
ECLI:CE:ECHR:2022:1213JUD005899718,6
ECLI:CE:ECHR:2010:0923JUD000718203,6
ECLI:CE:ECHR:2011:0920JUD000327104,6
ECLI:CE:ECHR:2020:1203JUD001129709,6
ECLI:CE:ECHR:1998:0429JUD003631397,6
ECLI:CE:ECHR:2021:0112JUD007561414,6
ECLI:CE:ECHR:2022:1027JUD003029617,6
ECLI:CE:ECHR:2002:0226JUD004680099,6
ECLI:CE:ECHR:2020:1210JUD005675116,6
ECLI:CE:ECHR:2001:1121JUD003711297,6
ECLI:CE:ECHR:2002:0226JUD004487298,6
ECLI:CE:ECHR:1998:0609JUD002182593,6
ECLI:CE:ECHR:2022:1201JUD000064617,6
ECLI:CE:ECHR:2016:0531JUD001627012,5
ECLI:CE:ECHR:2016:0614JUD007250813,5
ECLI:CE:ECHR:2005:1213JUD003255103,5
ECLI:CE:ECHR:1995:1122JUD001917891,5
ECLI:CE:ECHR:2006:0117JUD007609301,5
ECLI:CE:ECHR:1994:1124JUD001762191,5
ECLI:CE:ECHR:2017:0117JUD006598013,5
ECLI:CE:ECHR:2016:0428JUD000834707,5
ECLI:CE:ECHR:2006:0117JUD003640497,5
ECLI:CE:ECHR:2016:0426JUD004755810,5
ECLI:CE:ECHR:2011:0111JUD004730407,5
ECLI:CE:ECHR:2016:0426JUD002416311,5
ECLI:CE:ECHR:2016:0428JUD002265308,5
ECLI:CE:ECHR:2005:1220JUD004098798,5
ECLI:CE:ECHR:1995:0427JUD001577389,5
ECLI:CE:ECHR:2010:0422JUD004341806,5
ECLI:CE:ECHR:2022:0623JUD006580813,5
ECLI:CE:ECHR:2022:0224JUD004484120,5
ECLI:CE:ECHR:2016:0531JUD001116712,5
ECLI:CE:ECHR:2024:0606JUD003648319,5
ECLI:CE:ECHR:2016:0531JUD003724214,5
ECLI:CE:ECHR:2024:0516JUD003198222,5
ECLI:CE:ECHR:2006:0620JUD007772001,5
ECLI:CE:ECHR:1995:0131JUD001451889,5
ECLI:CE:ECHR:2017:0131JUD001823211,5
ECLI:CE:ECHR:2016:0517JUD006685012,5
ECLI:CE:ECHR:2024:0606JUD004910518,5
ECLI:CE:ECHR:1995:0209JUD001744090,5
ECLI:CE:ECHR:2016:0517JUD001598709,5
ECLI:CE:ECHR:2022:0224JUD007297013,5
ECLI:CE:ECHR:2016:0503JUD000718311,5
ECLI:CE:ECHR:2023:0511JUD001828718,5
ECLI:CE:ECHR:2006:0613JUD007699101,5
ECLI:CE:ECHR:2022:0623JUD005080514,5
ECLI:CE:ECHR:2006:0110JUD006788101,5
ECLI:CE:ECHR:1995:0713JUD001938292,5
ECLI:CE:ECHR:1997:1020JUD002022592,5
ECLI:CE:ECHR:2016:0510JUD002374113,5
ECLI:CE:ECHR:2017:0202JUD003242508,5
ECLI:CE:ECHR:2017:0202JUD002675912,5
ECLI:CE:ECHR:2017:0119JUD006004113,5
ECLI:CE:ECHR:1994:1125JUD001288487,5
ECLI:CE:ECHR:2005:1220JUD004259098,5
ECLI:CE:ECHR:2016:1006JUD007298610,5
ECLI:CE:ECHR:2006:0202JUD003326402,5
ECLI:CE:ECHR:2024:0514JUD002525920,5
ECLI:CE:ECHR:2016:1011JUD000772307,5
ECLI:CE:ECHR:1994:0323JUD001494089,5
ECLI:CE:ECHR:2016:1117JUD000886506,5
ECLI:CE:ECHR:1997:0318JUD002149793,5
ECLI:CE:ECHR:1996:1115JUD002212693,5
ECLI:CE:ECHR:2016:1122JUD002494805,5
ECLI:CE:ECHR:2022:0428JUD005920212,5
ECLI:CE:ECHR:2010:0422JUD003871103,5
ECLI:CE:ECHR:1997:0317JUD002180293,5
ECLI:CE:ECHR:2006:0406JUD004691799,5
ECLI:CE:ECHR:2023:0511JUD003072221,5
ECLI:CE:ECHR:2016:1004JUD006655312,5
ECLI:CE:ECHR:1996:1023JUD001774891,5
ECLI:CE:ECHR:2022:0329JUD001212020,5
ECLI:CE:ECHR:2022:0505JUD003116313,5
ECLI:CE:ECHR:2016:1122JUD002225414,5
ECLI:CE:ECHR:2006:0411JUD003008102,5
ECLI:CE:ECHR:2024:0516JUD001749223,5
ECLI:CE:ECHR:2006:0411JUD004673399,5
ECLI:CE:ECHR:2016:0922JUD002405613,5
ECLI:CE:ECHR:2011:0405JUD003529205,5
ECLI:CE:ECHR:1996:0926JUD001897891,5
ECLI:CE:ECHR:2017:0112JUD001938208,5
ECLI:CE:ECHR:1996:1115JUD001816591,5
ECLI:CE:ECHR:1997:0224JUD001998392,5
ECLI:CE:ECHR:2022:0405JUD001905918,5
ECLI:CE:ECHR:1996:1217JUD002064192,5
ECLI:CE:ECHR:2022:0331JUD001021421,5
ECLI:CE:ECHR:2016:1108JUD007680511,5
ECLI:CE:ECHR:2006:0328JUD005073999,5
ECLI:CE:ECHR:2016:1006JUD007643812,5
ECLI:CE:ECHR:2016:1006JUD006397911,5
ECLI:CE:ECHR:2016:1018JUD006986313,5
ECLI:CE:ECHR:2006:0307JUD006443601,5
ECLI:CE:ECHR:2006:0328JUD002025203,5
ECLI:CE:ECHR:2016:1013JUD005037109,5
ECLI:CE:ECHR:2016:1013JUD004793807,5
ECLI:CE:ECHR:2016:1013JUD004735106,5
ECLI:CE:ECHR:2016:1108JUD002612607,5
ECLI:CE:ECHR:2006:0330JUD001332003,5
ECLI:CE:ECHR:2022:0407JUD004102319,5
ECLI:CE:ECHR:2016:1011JUD005614607,5
ECLI:CE:ECHR:2006:0302JUD004625799,5
ECLI:CE:ECHR:2016:0922JUD004687107,5
ECLI:CE:ECHR:1996:1128JUD002336694,5
ECLI:CE:ECHR:2022:0519JUD000062114,5
ECLI:CE:ECHR:2022:0308JUD005702018,5
ECLI:CE:ECHR:2022:1215JUD003114720,5
ECLI:CE:ECHR:2010:0422JUD002632103,5
ECLI:CE:ECHR:2006:0504JUD001342502,5
ECLI:CE:ECHR:2022:0609JUD000945613,5
ECLI:CE:ECHR:1997:0701JUD002070492,5
ECLI:CE:ECHR:1996:0327JUD001748890,5
ECLI:CE:ECHR:2010:0420JUD001889305,5
ECLI:CE:ECHR:2006:0523JUD001379702,5
ECLI:CE:ECHR:2006:0524JUD005591700,5
ECLI:CE:ECHR:1995:0927JUD001531289,5
ECLI:CE:ECHR:2011:0405JUD001456905,5
ECLI:CE:ECHR:2023:0525JUD000008721,5
ECLI:CE:ECHR:2016:0630JUD000232611,5
ECLI:CE:ECHR:2016:0628JUD003614010,5
ECLI:CE:ECHR:2016:0607JUD002601211,5
ECLI:CE:ECHR:2006:0608JUD004572399,5
ECLI:CE:ECHR:2016:1220JUD001605812,5
ECLI:CE:ECHR:2006:0608JUD006086800,5
ECLI:CE:ECHR:2006:0613JUD003386696,5
ECLI:CE:ECHR:1996:0208JUD001873191,5
ECLI:CE:ECHR:2006:0207JUD006702601,5
ECLI:CE:ECHR:2016:1206JUD004097904,5
ECLI:CE:ECHR:2006:0221JUD005012599,5
ECLI:CE:ECHR:2022:0322JUD006084411,5
ECLI:CE:ECHR:2016:0920JUD002818111,5
ECLI:CE:ECHR:2016:1115JUD005686108,5
ECLI:CE:ECHR:1996:0610JUD001760291,5
ECLI:CE:ECHR:1997:0502JUD003024096,5
ECLI:CE:ECHR:2022:1215JUD005938718,5
ECLI:CE:ECHR:2016:0915JUD000354706,5
ECLI:CE:ECHR:2010:0420JUD006033300,5
ECLI:CE:ECHR:1996:0807JUD002179493,5
ECLI:CE:ECHR:2006:0209JUD006990701,5
ECLI:CE:ECHR:1996:0424JUD002207093,5
ECLI:CE:ECHR:2022:0317JUD007688813,5
ECLI:CE:ECHR:1996:0625JUD001977692,5
ECLI:CE:ECHR:2024:0606JUD004139915,5
ECLI:CE:ECHR:2016:0830JUD002555510,5
ECLI:CE:ECHR:2006:0425JUD001980792,5
ECLI:CE:ECHR:2006:0209JUD000253102,5
ECLI:CE:ECHR:2022:1215JUD005928718,5
ECLI:CE:ECHR:2010:0413JUD004643606,5
ECLI:CE:ECHR:2020:0623JUD000042211,5
ECLI:CE:ECHR:2022:1215JUD002866517,5
ECLI:CE:ECHR:2022:1027JUD005112713,5
ECLI:CE:ECHR:1989:0707JUD001045483,5
ECLI:CE:ECHR:2007:0222JUD000229303,5
ECLI:CE:ECHR:2015:0303JUD000296312,5
ECLI:CE:ECHR:2015:0303JUD002106111,5
ECLI:CE:ECHR:2015:0226JUD006637313,5
ECLI:CE:ECHR:2015:0226JUD004579709,5
ECLI:CE:ECHR:2015:0226JUD004042908,5
ECLI:CE:ECHR:2015:0224JUD004275709,5
ECLI:CE:ECHR:2007:0315JUD001921504,5
ECLI:CE:ECHR:1989:1025JUD001140085,5
ECLI:CE:ECHR:2010:0401JUD001198903,5
ECLI:CE:ECHR:2007:0329JUD006195100,5
ECLI:CE:ECHR:1989:1025JUD001084284,5
ECLI:CE:ECHR:2022:1027JUD003175114,5
ECLI:CE:ECHR:2007:0215JUD005134399,5
ECLI:CE:ECHR:1988:0620JUD001136885,5
ECLI:CE:ECHR:2022:1027JUD001254915,5
ECLI:CE:ECHR:2015:0210JUD003210406,5
ECLI:CE:ECHR:2015:0210JUD001545207,5
ECLI:CE:ECHR:2007:0412JUD005785500,5
ECLI:CE:ECHR:1988:1128JUD001092984,5
ECLI:CE:ECHR:2007:0412JUD007021601,5
ECLI:CE:ECHR:2022:1027JUD005439018,5
ECLI:CE:ECHR:2007:0424JUD001712202,5
ECLI:CE:ECHR:2022:1027JUD000858820,5
ECLI:CE:ECHR:2015:0115JUD000340007,5
ECLI:CE:ECHR:2015:0115JUD002112007,5
ECLI:CE:ECHR:1987:0708JUD000927681,5
ECLI:CE:ECHR:2015:0310JUD000437405,5
ECLI:CE:ECHR:1989:1219JUD001096484,5
ECLI:CE:ECHR:2015:0602JUD002641710,5
ECLI:CE:ECHR:2007:0116JUD001566703,5
ECLI:CE:ECHR:2022:1013JUD000567321,5
ECLI:CE:ECHR:1990:0628JUD001130984,5
ECLI:CE:ECHR:2006:1221JUD000905602,5
ECLI:CE:ECHR:2022:0929JUD004458413,5
ECLI:CE:ECHR:2022:0929JUD004845813,5
ECLI:CE:ECHR:2024:0411JUD002489720,5
ECLI:CE:ECHR:2007:0109JUD003447897,5
ECLI:CE:ECHR:2007:0109JUD006122200,5
ECLI:CE:ECHR:2015:0521JUD006931912,5
ECLI:CE:ECHR:2007:0111JUD003553304,5
ECLI:CE:ECHR:2007:0116JUD004153498,5
ECLI:CE:ECHR:1990:0628JUD001176185,5
ECLI:CE:ECHR:2015:0507JUD002013611,5
ECLI:CE:ECHR:2007:0116JUD001707005,5
ECLI:CE:ECHR:2007:0215JUD002200003,5
ECLI:CE:ECHR:1990:0221JUD001150985,5
ECLI:CE:ECHR:2007:0125JUD002194903,5
ECLI:CE:ECHR:2022:1006JUD001621817,5
ECLI:CE:ECHR:2024:0411JUD001048317,5
ECLI:CE:ECHR:1989:1120JUD001057283,5
ECLI:CE:ECHR:2015:0423JUD003803012,5
ECLI:CE:ECHR:2015:0416JUD005356513,5
ECLI:CE:ECHR:2015:0416JUD001413407,5
ECLI:CE:ECHR:2015:0324JUD001162007,5
ECLI:CE:ECHR:2015:0331JUD002973606,5
ECLI:CE:ECHR:1989:0707JUD001168185,5
ECLI:CE:ECHR:2007:0215JUD004343202,5
ECLI:CE:ECHR:2007:0215JUD001504803,5
ECLI:CE:ECHR:2007:0503JUD003258196,5
ECLI:CE:ECHR:2015:0113JUD002817310,5
ECLI:CE:ECHR:2007:0510JUD004819199,5
ECLI:CE:ECHR:2022:1201JUD004381316,5
ECLI:CE:ECHR:1983:0621JUD000813078,5
ECLI:CE:ECHR:2014:1016JUD002762009,5
ECLI:CE:ECHR:2014:1016JUD002730704,5
ECLI:CE:ECHR:2014:1016JUD002007704,5
ECLI:CE:ECHR:2014:1014JUD002845108,5
ECLI:CE:ECHR:2014:1014JUD005419507,5
ECLI:CE:ECHR:2007:0705JUD003981004,5
ECLI:CE:ECHR:2023:0622JUD002594619,5
ECLI:CE:ECHR:2023:0622JUD005400620,5
ECLI:CE:ECHR:2022:1122JUD000715512,5
ECLI:CE:ECHR:2022:1115JUD002726909,5
ECLI:CE:ECHR:2014:0918JUD004115206,5
ECLI:CE:ECHR:2014:0916JUD005817109,5
ECLI:CE:ECHR:2007:0724JUD005680200,5
ECLI:CE:ECHR:2007:0510JUD000019905,5
ECLI:CE:ECHR:2014:0717JUD001931511,5
ECLI:CE:ECHR:2014:0710JUD005270109,5
ECLI:CE:ECHR:2007:0726JUD007423901,5
ECLI:CE:ECHR:2022:1201JUD000270318,5
ECLI:CE:ECHR:2022:1201JUD001546021,5
ECLI:CE:ECHR:2022:1201JUD002175822,5
ECLI:CE:ECHR:2014:0724JUD007506812,5
ECLI:CE:ECHR:1971:0716JUD000261465,5
ECLI:CE:ECHR:1970:1118JUD000283266,5
ECLI:CE:ECHR:1969:1110JUD000217864,5
ECLI:CE:ECHR:2007:0927JUD002802503,5
ECLI:CE:ECHR:2007:1002JUD007450701,5
ECLI:CE:ECHR:2014:0710JUD004082012,5
ECLI:CE:ECHR:2022:1110JUD003208811,5
ECLI:CE:ECHR:2014:1002JUD000009711,5
ECLI:CE:ECHR:2007:0628JUD003654903,5
ECLI:CE:ECHR:2010:1221JUD003181403,5
ECLI:CE:ECHR:2014:1218JUD002730407,5
ECLI:CE:ECHR:1987:0727JUD000856279,5
ECLI:CE:ECHR:2014:1216JUD000418410,5
ECLI:CE:ECHR:2007:0522JUD005952600,5
ECLI:CE:ECHR:2014:1211JUD000385112,5
ECLI:CE:ECHR:2014:1211JUD003346906,5
ECLI:CE:ECHR:2010:1221JUD003654205,5
ECLI:CE:ECHR:2014:1204JUD000806712,5
ECLI:CE:ECHR:2014:1202JUD002574707,5
ECLI:CE:ECHR:2010:1221JUD001716006,5
ECLI:CE:ECHR:2007:0605JUD003841902,5
ECLI:CE:ECHR:2007:0607JUD005779300,5
ECLI:CE:ECHR:2014:1127JUD004759310,5
ECLI:CE:ECHR:2014:1127JUD004529105,5
ECLI:CE:ECHR:2014:1118JUD002151809,5
ECLI:CE:ECHR:2007:0607JUD000164102,5
ECLI:CE:ECHR:1986:1124JUD000906380,5
ECLI:CE:ECHR:2014:1118JUD002241208,5
ECLI:CE:ECHR:1986:0602JUD000865879,5
ECLI:CE:ECHR:2011:0517JUD000247406,5
ECLI:CE:ECHR:2014:1104JUD005586311,5
ECLI:CE:ECHR:2014:1104JUD003262111,5
ECLI:CE:ECHR:2014:1028JUD000549313,5
ECLI:CE:ECHR:2007:0619JUD006405400,5
ECLI:CE:ECHR:2022:1110JUD003351820,5
ECLI:CE:ECHR:2022:1110JUD002723121,5
ECLI:CE:ECHR:2014:1009JUD003022609,5
ECLI:CE:ECHR:2025:0109JUD005934219,5
ECLI:CE:ECHR:1990:0927JUD001248986,5
ECLI:CE:ECHR:2016:0426JUD006905313,5
ECLI:CE:ECHR:1993:0226JUD001380388,5
ECLI:CE:ECHR:2006:0727JUD007324101,5
ECLI:CE:ECHR:2016:0218JUD006205412,5
ECLI:CE:ECHR:2006:0808JUD004573699,5
ECLI:CE:ECHR:1993:0922JUD001547389,5
ECLI:CE:ECHR:2006:0810JUD005478400,5
ECLI:CE:ECHR:2016:0209JUD006105011,5
ECLI:CE:ECHR:2016:0204JUD006886010,5
ECLI:CE:ECHR:2016:0202JUD005489811,5
ECLI:CE:ECHR:2006:0919JUD007768801,5
ECLI:CE:ECHR:2010:0408JUD003296805,5
ECLI:CE:ECHR:2006:0919JUD007733101,5
ECLI:CE:ECHR:2016:0114JUD003095512,5
ECLI:CE:ECHR:2016:0114JUD005202813,5
ECLI:CE:ECHR:2006:0921JUD006190800,5
ECLI:CE:ECHR:2010:0408JUD003754205,5
ECLI:CE:ECHR:2006:0921JUD000929202,5
ECLI:CE:ECHR:1992:1216JUD001298187,5
ECLI:CE:ECHR:1997:1024JUD002252093,5
ECLI:CE:ECHR:2024:1212JUD003342623,5
ECLI:CE:ECHR:2006:0926JUD002545602,5
ECLI:CE:ECHR:2006:0928JUD006093900,5
ECLI:CE:ECHR:1992:0512JUD001377088,5
ECLI:CE:ECHR:2016:0107JUD005638109,5
ECLI:CE:ECHR:2016:0107JUD004878307,5
ECLI:CE:ECHR:2006:0928JUD002401502,5
ECLI:CE:ECHR:2006:1003JUD006387900,5
ECLI:CE:ECHR:2015:1217JUD002533011,5
ECLI:CE:ECHR:2015:1217JUD001735611,5
ECLI:CE:ECHR:2016:0202JUD001865005,5
ECLI:CE:ECHR:2022:0728JUD006135019,5
ECLI:CE:ECHR:2022:1013JUD005362418,5
ECLI:CE:ECHR:2006:0706JUD005489100,5
ECLI:CE:ECHR:1994:0325JUD001711690,5
ECLI:CE:ECHR:2022:0719JUD006316013,5
ECLI:CE:ECHR:2006:0629JUD002725002,5
ECLI:CE:ECHR:2016:0331JUD003033610,5
ECLI:CE:ECHR:2023:0530JUD000875720,5
ECLI:CE:ECHR:2006:0704JUD007255801,5
ECLI:CE:ECHR:2024:1212JUD001182916,5
ECLI:CE:ECHR:2024:0516JUD003327916,5
ECLI:CE:ECHR:1994:0223JUD001892891,5
ECLI:CE:ECHR:1994:0222JUD001621390,5
ECLI:CE:ECHR:2016:0329JUD003320011,5
ECLI:CE:ECHR:1993:1125JUD001428288,5
ECLI:CE:ECHR:2016:0331JUD003080811,5
ECLI:CE:ECHR:2016:0324JUD002802605,5
ECLI:CE:ECHR:2016:0209JUD006005608,5
ECLI:CE:ECHR:2006:0711JUD007237701,5
ECLI:CE:ECHR:2010:0325JUD003480502,5
ECLI:CE:ECHR:2022:0721JUD001701018,5
ECLI:CE:ECHR:1993:0921JUD001223586,5
ECLI:CE:ECHR:2022:0707JUD004568921,5
ECLI:CE:ECHR:1993:0630JUD001613090,5
ECLI:CE:ECHR:1993:0920JUD001464789,5
ECLI:CE:ECHR:2006:0713JUD005875700,5
ECLI:CE:ECHR:2006:0718JUD000755004,5
ECLI:CE:ECHR:2006:0718JUD004854899,5
ECLI:CE:ECHR:2022:0728JUD000255618,5
ECLI:CE:ECHR:1993:0824JUD001439988,5
ECLI:CE:ECHR:2022:0728JUD005272719,5
ECLI:CE:ECHR:2006:1005JUD002951004,5
ECLI:CE:ECHR:2006:1010JUD001803603,5
ECLI:CE:ECHR:1992:1126JUD001249086,5
ECLI:CE:ECHR:2006:1207JUD000501903,5
ECLI:CE:ECHR:2006:1130JUD002378602,5
ECLI:CE:ECHR:1991:0524JUD001189185,5
ECLI:CE:ECHR:2015:0716JUD002057912,5
ECLI:CE:ECHR:2022:1006JUD001914321,5
ECLI:CE:ECHR:1991:0523JUD001166285,5
ECLI:CE:ECHR:2006:1130JUD004309004,5
ECLI:CE:ECHR:1991:0319JUD001106984,5
ECLI:CE:ECHR:2006:1205JUD005196399,5
ECLI:CE:ECHR:1991:1030JUD001179685,5
ECLI:CE:ECHR:2015:0723JUD004999414,5
ECLI:CE:ECHR:2022:1011JUD000601616,5
ECLI:CE:ECHR:1991:1128JUD001284387,5
ECLI:CE:ECHR:1991:1127JUD001232586,5
ECLI:CE:ECHR:2022:1013JUD001711216,5
ECLI:CE:ECHR:2006:1010JUD001179803,5
ECLI:CE:ECHR:2006:1207JUD002975904,5
ECLI:CE:ECHR:1991:0524JUD001274487,5
ECLI:CE:ECHR:1991:0220JUD001188985,5
ECLI:CE:ECHR:2006:1207JUD003111104,5
ECLI:CE:ECHR:2006:1207JUD001489804,5
ECLI:CE:ECHR:2006:1212JUD006421201,5
ECLI:CE:ECHR:2015:0709JUD003232513,5
ECLI:CE:ECHR:2015:0630JUD003097112,5
ECLI:CE:ECHR:2022:1013JUD007336417,5
